"Arena manager","Es ist ein Kampf 'Jeder gegen jeden'.                                                                                                                     ","DIA_CITYZARZADCA_MBFirstInfo_03_03"
"Arena manager","Es beginnt, wenn zehn Gladiatoren die Arena betreten. Zuerst musst du gegen die Person kämpfen, die dir am nächsten steht. Also paarweise.                                                                                                                     ","DIA_CITYZARZADCA_MBFirstInfo_03_04"
"Arena manager","Suche nach dem Betreten der Arena nach dem gezeichneten Kreis auf der rechten Seite - neben deinem ersten Konkurrenten.                                                                                                                     ","DIA_CITYZARZADCA_MBFirstInfo_03_05"
"Arena manager","Du kämpfst zunächst paarweise, es sei denn, einer der beiden wird von jemandem außerhalb des Paares angegriffen, der sein erstes Duell bereits gewonnen hat oder gerade die Arena betreten hat.                                                                                                                     ","DIA_CITYZARZADCA_MBFirstInfo_03_06"
"Arena manager","Dann kannst du gegen jeden kämpfen und es beginnt wirklich jeder gegen jeden zu kämpfen. Und der Gewinner ist derjenige, der zuerst zehn andere Konkurrenten besiegt.                                                                                                                     ","DIA_CITYZARZADCA_MBFirstInfo_03_07"
"Arena manager","Es wird besiegen, aber nicht töten! Wenn ein Gladiator besiegt wird, betritt sofort der nächste die Arena.                                                                                                                     ","DIA_CITYZARZADCA_MBFirstInfo_03_08"
"Arena manager","Daher werden weiterhin zehn Spieler in der Arena sein.                                                                                                                     ","DIA_CITYZARZADCA_MBFirstInfo_03_09"
"Arena manager","Denn es wird nicht ewig dauern, bis sie kommen.                                                                                                                     ","DIA_CITYZARZADCA_MBFirstInfo_03_10"
"Arena manager","Wenn also nur noch ein ungeschlagener Konkurrent in der Arena ist und niemand insgesamt zehn Gegner besiegt, wird der einzige verbleibende zum Sieger erklärt …                                                                                                                     ","DIA_CITYZARZADCA_MBFirstInfo_03_11"
"Romulus","","Das ist ein bisschen kompliziert.                                                                                                                     ","DIA_CITYZARZADCA_MBFirstInfo_15_12"
"Arena manager","Ja, aber lass mich ausreden: …und der Verlierer verliert den Wettbewerb - Sobald er aufsteht, muss er die Arena verlassen.                                                                                                                     ","DIA_CITYZARZADCA_MBFirstInfo_03_13"
"Arena manager","Es darf nur das Trainingsset verwendet werden. Es besteht aus Rüstung, Helm und Waffen. Hier ist eines für dich.                                                                                                                     ","DIA_CITYZARZADCA_MBFirstInfo_03_14"
"Arena manager","Deine Gegner haben möglicherweise Waffen, die Wirksamer sind als deine.                                                                                                                     ","DIA_CITYZARZADCA_MBFirstInfo_03_15"
"Arena manager","Und du kannst nichts anderes verwenden! Dies gilt auch für Tränke.                                                                                                                     ","DIA_CITYZARZADCA_MBFirstInfo_03_16"
"Arena manager","Ebenso können spezielle Kampffähigkeiten nicht verwendet werden. Obwohl niemand schnell laufen kann. Du wirst höchstens vor Erschöpfung zusammenbrechen..                                                                                                                     ","DIA_CITYZARZADCA_MBFirstInfo_03_17"
"Arena manager","Und natürlich darfst du nicht den Schiedsrichter schlagen.                                                                                                                     ","DIA_CITYZARZADCA_MBFirstInfo_03_18"
"Arena manager","Bei Verstoß gegen alle diese Regeln wirst du vom laufenden Wettbewerb ausgeschlossen. Du musst die Arena verlassen und bekommst keine Belohnung!                                                                                                                     ","DIA_CITYZARZADCA_MBFirstInfo_03_19"
"Arena manager","Und wer einen Gegner tötet, wird lebenslang gesperrt!                                                                                                                     ","DIA_CITYZARZADCA_MBFirstInfo_03_20"
"Arena manager","Für den Gewinn des Wettbewerbs erhälst du einen Preis von 1000 Gold.                                                                                                                     ","DIA_CITYZARZADCA_MBFirstInfo_03_21"
"Arena manager","Jeder der Gladiatoren, auch wenn er nicht gewinnt, erhält außerdem für jeden besiegten Gegner eine Belohnung in Höhe von 50 Gold.                                                                                                                     ","DIA_CITYZARZADCA_MBFirstInfo_03_22"
"Arena manager","Und wenn der Gewinner ein Händchen dafür hat, die Zuschauer zu begeistern, wirst du wahrscheinlich noch mehr gewinnen.                                                                                                                     ","DIA_CITYZARZADCA_MBFirstInfo_03_23"
"Arena manager","Komm zu mir nach jedem Kampf in der Arena. Willige Gladiatoren sollten sich bis dahin zu diesem Spektakel versammeln.                                                                                                                     ","DIA_CITYZARZADCA_MBFirstInfo_03_24"
"Romulus","","Also zum Beispiel jetzt?                                                                                                                     ","DIA_CITYZARZADCA_MBFirstInfo_15_25"
"Arena manager","Ja, geanu. Und wie gesagt, man startet mit zehn in den Wettkampf. Und derjenige, der gezogen wird, kommt dazu - außer dir..                                                                                                                     ","DIA_CITYZARZADCA_MBFirstInfo_03_26"
"Arena manager","Du bist der Champion von drei Arenen - Die Zuschauer wären enttäuscht, wenn Sie warten müssten, bis der Rest der Gladiatoren müde wird.                                                                                                                     ","DIA_CITYZARZADCA_MBFirstInfo_03_27"
"Arena manager","Und verliere nicht die Ausrüstung, das ich dir gegeben habe! Die nächste muss bezahlt werden. Noch Fragen?                                                                                                                     ","DIA_CITYZARZADCA_MBFirstInfo_03_28"
"Romulus","","Was ist, wenn die Show nicht vor meinem geplanten Arenakampf endet?                                                                                                                     ","DIA_CITYZARZADCA_MBFirstInfo_15_29"
"Arena manager","Die Zuschauer werden nicht glücklich sein, wenn die Show unterbrochen wird, nur weil dafür keine Zeit mehr ist.                                                                                                                     ","DIA_CITYZARZADCA_MBFirstInfo_03_30"
"Arena manager","Daher wird der Hauptpreis zu diesem Zeitpunkt nicht vergeben. Und du wirst getötet, weil du dich nicht vor deinem geplanten Kampf bei mir gemeldet hast.                                                                                                                     ","DIA_CITYZARZADCA_MBFirstInfo_03_31"
"Romulus","","Ja… Was ist, wenn ich mit einem Bogen kämpfe? Wie soll ich meinen Gegner nicht auf diese Weise töten?                                                                                                                     ","DIA_CITYZARZADCA_MBFirstInfo_15_32"
"Arena manager","Ich weiß nicht, du bist der Champion. Schieß auf die Beine oder so.                                                                                                                     ","DIA_CITYZARZADCA_MBFirstInfo_03_33"
"Romulus","","Gut dann habe ich keine Fragen mehr.                                                                                                                     ","DIA_CITYZARZADCA_MBFirstInfo_15_34"
"Arena manager","Wenn du bereit bist, lege die Trainingskleidung an und kontaktiere mich.                                                                                                                     ","DIA_CITYZARZADCA_MBFirstInfo_03_35"

"","","","","DIA_CITYZARZADCA_MBWantFight"
"Romulus","","Ich möchte an der Show teilnehmen.                                                                                                                     ","DIA_CITYZARZADCA_MBWantFight_15_01"
"Arena manager","Heute Abend ist dein Kampf, ich möchte das Publikum nicht dem Risiko aussetzen, die Show zu unterbrechen.                                                                                                                     ","DIA_CITYZARZADCA_MBWantFight_03_02"
"Romulus","","Verstehe.                                                                                                                     ","DIA_CITYZARZADCA_MBWantFight_15_03"
"Arena manager","Du hast kürzlich schon an dem Spektakel teilgenommen, bisher gibt es nicht genug Abnehmer. Frage nach deinem nächsten Kampf.                                                                                                                     ","DIA_CITYZARZADCA_MBWantFight_03_04"
"Arena manager","Das ist großartig. Betrete die Arena in vorgeschriebener Kleidung. Die Zuschauer sind ungeduldig.                                                                                                                     ","DIA_CITYZARZADCA_MBWantFight_03_05"

"","","","","DIA_CITYZARZADCA_MBAfterFight"
"Arena manager","Ein tolles Spektakel! Hier sind deine Belohnungen und Preise für jeden besiegten Gladiator.                                                                                                                     ","DIA_CITYZARZADCA_MBAfterFight_03_01"
"Arena manager","Du hast nicht gewonnen, aber hier ist eine Belohnung für jeden besiegten Gegner.                                                                                                                     ","DIA_CITYZARZADCA_MBAfterFight_03_02"
"Arena manager","Ach nein.. Du hast niemanden besiegt. Es gibt keinen Preis.                                                                                                                     ","DIA_CITYZARZADCA_MBAfterFight_03_03"
"Arena manager","Es sollte ein Spektakel sein, ohne zu töten! Du darfst nicht mehr mit Teilnehmen.                                                                                                                     ","DIA_CITYZARZADCA_MBAfterFight_03_04"
"Arena manager","Du hast die Regeln gebrochen und es gibt keine Belohnung.                                                                                                                     ","DIA_CITYZARZADCA_MBAfterFight_03_05"
"Arena manager","Du hast den Schiedsrichter geschlagen! Du machst mich noch kaputt.                                                                                                                     ","DIA_CITYZARZADCA_MBAfterFight_03_06"

"","","","","DIA_CITYZARZADCA_MBBuySet"
"Romulus","","Ich möchte ein Trainingsset kaufen.                                                                                                                     ","DIA_CITYZARZADCA_MBBuySet_15_01"
"Arena manager","Der Preis beträgt 100 Gold.                                                                                                                     ","DIA_CITYZARZADCA_MBBuySet_03_03"
"Romulus","","Stolzer Preis.                                                                                                                     ","DIA_CITYZARZADCA_MBBuySet_15_04"
"Arena manager","Während der Show kannst du sogar noch mehr gewinnen. Hast du so viel dabei?                                                                                                                     ","DIA_CITYZARZADCA_MBBuySet_03_05"
"Romulus","","Ja, das habe ich.                                                                                                                     ","DIA_CITYZARZADCA_MBBuySet_15_06"
"Arena manager","Hier hast du es.                                                                                                                     ","DIA_CITYZARZADCA_MBBuySet_03_07"
"Romulus","","Leider nicht.                                                                                                                     ","DIA_CITYZARZADCA_MBBuySet_15_08"
"Arena manager","Komm zurück, wenn du Gold hast.                                                                                                                     ","DIA_CITYZARZADCA_MBBuySet_03_09"

"","","","",""

