"Mage","Das Dorf Gallen? Hast du den dortigen Magier getroffen?                                                                                                                     ","DIA_ForestKaplan_HELLO1_03_03"
"Romulus","","Ja habe ich.                                                                                                                     ","DIA_ForestKaplan_HELLO1_15_04"
"Mage","Also wisse, dass ich die gleiche Arbeit mache wie mein Mitbruder.                                                                                                                     ","DIA_ForestKaplan_HELLO1_03_05"
"Mage","Wir haben die Pflicht zu beten, zu lehren, die Kranken zu heilen und im Kampf gegen das Böse zu helfen.                                                                                                                     ","DIA_ForestKaplan_HELLO1_03_06"
"Mage","Überall dort, wo Menschen leben. Auch hier.                                                                                                                     ","DIA_ForestKaplan_HELLO1_03_07"
"Romulus","","Bisher ist mir aber nichts passiert.                                                                                                                    ","DIA_ForestKaplan_HELLO1_15_08"
"Mage","Es ist erstaunlich, dass du es ohne seine Hilfe geschafft hast, Champion zu werden.                                                                                                                     ","DIA_ForestKaplan_HELLO1_03_09"
"Mage","Ich kann sehen, dass du auf das achtest, was ich sage. Dies ist eine der Möglichkeiten, sich Wissen schneller anzueignen.                                                                                                                     ","DIA_ForestKaplan_HELLO1_03_10"
"Mage","So kann ich dir beibringen, Wissen noch leichter aufzunehmen.                                                                                                                     ","DIA_ForestKaplan_HELLO1_03_11"

"","","","","DIA_Kaplan_REGHP"
"Romulus","","Lehre mich Regeneration.                                                                                                                     ","DIA_Kaplan_REGHP_15_01"
"Mage","Natürlich, mein Sohn. Wisse, dass der Körper sich selbst heilt. Greife nicht in natürliche Gesundheitsprozesse ein.                                                                                                                     ","DIA_Kaplan_REGHP_03_02"
"Mage","Ignorieren die Signale deines Körpers nicht und nehme keine Positionen ein, die plötzliche Schmerzen verursachen.                                                                                                                     ","DIA_Kaplan_REGHP_03_03"
"Mage","Atme tief und gleichmäßig. Dadurch wirst du das innere Feuer spüren.                                                                                                                     ","DIA_Kaplan_REGHP_03_04"
"Romulus","","Verstehe.                                                                                                                     ","DIA_Kaplan_REGHP_15_05"
"Mage","Das kann ich dir nicht beibringen.                                                                                                                     ","DIA_Kaplan_REGHP_03_06"

"","","","",""

