"Lord Tameron","Deine nächsten Kämpfe werden viel härter sein, als sie es normalerweiße sind.                                                                                                                     ","DIA_LORDTameron_KUPSKO_03_11"
"Lord Tameron","Das sind die Befehle, ich kann nichts dafür.                                                                                                                     ","DIA_LORDTameron_KUPSKO_03_12"
"Romulus","","Ich werde meinen Titel in diesen Arenen nicht verteidigen. Ich möchte weiter vorankommen.                                                                                                                     ","DIA_LORDTameron_KUPSKO_15_13"
"Lord Tameron","Entspann dich wieder. Das Turnier in der Bucht und im Dorf ist vorbei. Das zweite beginnt in etwa sechs Monaten.                                                                                                                     ","DIA_LORDTameron_KUPSKO_03_14"
"Lord Tameron","Du hast noch Zeit.                                                                                                                     ","DIA_LORDTameron_KUPSKO_03_15"
"Romulus","","Das war alles, was du mir sagen wolltest? Weil ich nur meine Zeit verschwende.                                                                                                                     ","DIA_LORDTameron_KUPSKO_15_16"
"Lord Tameron","Du hast es eilig für deinen nächsten Kampf, nicht wahr?                                                                                                                     ","DIA_LORDTameron_KUPSKO_03_17"
"Lord Tameron","Nun, ich werde dich nicht mehr stören.                                                                                                                     ","DIA_LORDTameron_KUPSKO_03_18"
"Lord Tameron","Das mit der Bezahlung tut mir leid.                                                                                                                     ","DIA_LORDTameron_KUPSKO_03_19"

"","","","","DIA_LORDTameron_ALEJAJKA"
"Lord Tameron","Nun, alles, was du jetzt tun musst, ist gegen Robin zu kämpfen. Ich bin sehr beeindruckt.                                                                                                                     ","DIA_LORDTameron_ALEJAJKA_03_01"
"Lord Tameron","Alle reden und schreiben schon vom großen Gladiator, dem Champion zweier Arenen!                                                                                                                     ","DIA_LORDTameron_ALEJAJKA_03_02"
"Lord Tameron","Ich bin ziemlich erstaunt.                                                                                                                     ","DIA_LORDTameron_ALEJAJKA_03_03"
"Romulus","","Wann ist der Kampf mit dem Champion?                                                                                                                     ","DIA_LORDTameron_ALEJAJKA_15_04"
"Lord Tameron","Bald. Bereite dich gut darauf vor.                                                                                                                     ","DIA_LORDTameron_ALEJAJKA_03_05"
"Romulus","","Das werde ich.                                                                                                                     ","DIA_LORDTameron_ALEJAJKA_15_06"
"Lord Tameron","In Ordnung, ruhe dich aus, du wirst es brauchen. Wir treffen uns beim Titelkampf.                                                                                                                     ","DIA_LORDTameron_ALEJAJKA_03_07"

"","","","","DIA_LORDTameron_KURWALELATWO"
"Lord Tameron","Meine herzlichsten Glückwünsche!                                                                                                                     ","DIA_LORDTameron_KURWALELATWO_03_01"
"Lord Tameron","Zu sehen, wie du dich deinen Weg nach oben geschafft hast, war eine erstaunliche Erfahrung. Ich fühle mich geehrt, dass meine Arena einen solchen Champion hat!                                                                                                                     ","DIA_LORDTameron_KURWALELATWO_03_02"
"Romulus","","Danke.                                                                                                                     ","DIA_LORDTameron_KURWALELATWO_15_03"
"Lord Tameron","Wir sehen uns in sechs Monaten, wenn du deinen Titel verteidigst.                                                                                                                     ","DIA_LORDTameron_KURWALELATWO_03_04"
"Lord Tameron","Bis dahin. Ich weiß, du hast es eilig.                                                                                                                     ","DIA_LORDTameron_KURWALELATWO_03_05"
"Romulus","","Ja leider. Wir sehen uns.                                                                                                                     ","DIA_LORDTameron_KURWALELATWO_15_06"
"Lord Tameron","Mache mir keine Vorwürfe, dass ich hier so sicher ist.                                                                                                                     ","DIA_LORDTameron_KURWALELATWO_03_07"
"Romulus","","Natürlich gibt es eine Menge Verwirrung über das Ende des Turniers. Das war halt notwendig.                                                                                                                     ","DIA_LORDTameron_KURWALELATWO_15_08"

"","","","",""

