"Romulus","","Ich bin nach zwei Wochen zurückgekehrt. Die Aufgabenteilung könnte sich geändert haben.                                                                                                                     ","DIA_PRISON_IMPORTANT_GUARD_GOAWAY_15_15"
"Daryl","Du bist zu begierig, hier zu stehen. Ich werde warten.                                                                                                                     ","DIA_PRISON_IMPORTANT_GUARD_GOAWAY_03_16"
"Romulus","","Die Wache in der Zelle mit dem Sondergefangenen wird ohne Befehl ausgewechselt.                                                                                                                     ","DIA_PRISON_IMPORTANT_GUARD_GOAWAY_15_17"
"Daryl","Du hast gerade gesagt, dass der Chef es gesagt hat. Du verhältst dich komisch.                                                                                                                     ","DIA_PRISON_IMPORTANT_GUARD_GOAWAY_03_18"
"Daryl","Äh ja, ich gehe.                                                                                                                     ","DIA_PRISON_IMPORTANT_GUARD_GOAWAY_03_20"
"Romulus","","Wachablösung mit einer Person, die aus dem Urlaub zurückkehrt.                                                                                                                     ","DIA_PRISON_IMPORTANT_GUARD_GOAWAY_15_21"
"Daryl","Du hast bereits von Urlaub gesprochen. Du verhältst dich komisch.                                                                                                                     ","DIA_PRISON_IMPORTANT_GUARD_GOAWAY_03_22"
"Romulus","","Niemand muss wissen, dass die Wache wechselt.                                                                                                                     ","DIA_PRISON_IMPORTANT_GUARD_GOAWAY_15_25"
"Daryl","War das nicht Regel Nummer eins? Egal. Also gehe ich.                                                                                                                     ","DIA_PRISON_IMPORTANT_GUARD_GOAWAY_03_26"
"Daryl","Es ist Regel Nummer eins! Du erinnerst dich nicht mehr? Komische Sache.                                                                                                                     ","DIA_PRISON_IMPORTANT_GUARD_GOAWAY_03_27"
"Daryl","Lass mich bloß in Ruhe!                                                                                                                     ","DIA_PRISON_IMPORTANT_GUARD_GOAWAY_03_28"

"","","","",""

