"Flamma","Und woher weißt du, wie dieser Kampf verlaufen würde, wenn wir beide im Hinterkopf hätten, bis zum Tod zu kämpfen?                                                                                                                     ","DIA_FLAMMA_HELLO3_03_16"
"Flamma","Unabhängig vom Ausgang unseres Kampfes - Ich freue mich, wieder in der Arena kämpfen zu können.                                                                                                                     ","DIA_FLAMMA_HELLO3_03_17"
"Flamma","Diesmal jedoch ohne Angst um dein Leben.                                                                                                                     ","DIA_FLAMMA_HELLO3_03_18"
"Romulus","","Bist du der Arena-Champion von Labos?                                                                                                                     ","DIA_FLAMMA_HELLO3_15_18"
"Flamma","Ehemaliger Champion.                                                                                                                     ","DIA_FLAMMA_HELLO3_03_19"
"Flamma","Als ich meine Freiheit erlangte, entschied ich mich, den Titel nicht zu verteidigen. Wer weiß, wann Rezenhart es verbietet.                                                                                                                     ","DIA_FLAMMA_HELLO3_03_20"
"Flamma","Ich wette, dass die Champions ihren Titel bald für den Rest ihres Lebens verteidigen müssen.                                                                                                                     ","DIA_FLAMMA_HELLO3_03_21"
"Romulus","","Die Zeit drängt. Ich muss mich auf den nächsten Kampf vorbereiten.                                                                                                                     ","DIA_FLAMMA_HELLO3_15_22"
"Flamma","Warte, nimm das.                                                                                                                     ","DIA_FLAMMA_HELLO3_03_23"
"Romulus","","Was ist das?                                                                                                                     ","DIA_FLAMMA_HELLO3_15_24"
"Flamma","Ein Ring, der dir auf deinem Weg helfen soll.                                                                                                                     ","DIA_FLAMMA_HELLO3_03_25"
"Romulus","","Du gibst es mir einfach?                                                                                                                     ","DIA_FLAMMA_HELLO3_15_26"
"Flamma","Und warum nicht? Nimm ihn Junge.                                                                                                                     ","DIA_FLAMMA_HELLO3_03_27"
"Romulus","","Danke.                                                                                                                     ","DIA_FLAMMA_HELLO3_15_28"
"Flamma","Viel Glück in der Arena!                                                                                                                     ","DIA_FLAMMA_HELLO3_03_29"

"","","","","DIA_FLAMMA_ARMOR"
"Flamma","Ich werde es nicht vergessen.                                                                                                                     ","DIA_FLAMMA_ARMOR_03_01"
"Romulus","","(erwartungsvoll) Ja?                                                                                                                     ","DIA_FLAMMA_ARMOR_15_02"
"Flamma","Du wirst dieses Turnier gewinnen, da bin ich mir sicher.                                                                                                                     ","DIA_FLAMMA_ARMOR_03_03"
"Flamma","Ich werde dich anfeuern, also würde ich dir gerne meine alte Rüstung verkaufen.                                                                                                                     ","DIA_FLAMMA_ARMOR_03_04"
"Flamma","Die, die ich jetzt trage, ist besser als diese, also brauche ich sie nicht.                                                                                                                     ","DIA_FLAMMA_ARMOR_03_05"
"Flamma","Ich verkaufe sie, weil ich meine Finanzen absichern muss. Schwere Zeiten stehen bevor.                                                                                                                     ","DIA_FLAMMA_ARMOR_03_06"
"Romulus","","Wie viel willst du für diese Rüstung?                                                                                                                     ","DIA_FLAMMA_ARMOR_15_07"
"Flamma","2750 Gold. Lass mich wissen, wenn du interessiert bist.                                                                                                                     ","DIA_FLAMMA_ARMOR_03_08"

"","","","","DIA_FLAMMA_ARMORBUY"
"Romulus","","Ich möchte diese Rüstung kaufen.                                                                                                                     ","DIA_FLAMMA_ARMORBUY_15_01"
"Flamma","Bitte, viel Spaß damit.                                                                                                                     ","DIA_FLAMMA_ARMORBUY_03_02"
"Flamma","Du hast nicht genug Gold!                                                                                                                     ","DIA_FLAMMA_ARMORBUY_03_03"

"","","","",""

