"Arena manager","Wie zum Teufel hast du ihn geschlagen?                                                                                                                     ","DIA_ARENAMASTER_KOLOSNAGRODA_03_03"
"Romulus","","Ich möchte meine Belohnung für den Sieg über den Koloss einfordern.                                                                                                                     ","DIA_ARENAMASTER_KOLOSNAGRODA_15_04"
"Arena manager","Viel Spaß mit dem Gold.                                                                                                                     ","DIA_ARENAMASTER_KOLOSNAGRODA_03_05"

"","","","","DIA_ARENAMASTER_HAHAHA"
"Arena manager","Ich werde nicht viel sagen, ich wünsche dir nur einen schnellen Tod.                                                                                                                     ","DIA_ARENAMASTER_HAHAHA_03_01"
"Romulus","","Ein schneller Gewinn, denke ich.                                                                                                                     ","DIA_ARENAMASTER_HAHAHA_15_02"
"Arena manager","Optimistisch!                                                                                                                     ","DIA_ARENAMASTER_HAHAHA_03_03"

"","","","","DIA_ARENAMASTER_SHADOWBITE"
"Romulus","","Ich möchte meine Belohnung für den Sieg über den Schattenläufer abholen.                                                                                                                     ","DIA_ARENAMASTER_SHADOWBITE_15_01"
"Arena manager","Das war eine hervorragende Leistung. Hier sind 400 Gold.                                                                                                                     ","DIA_ARENAMASTER_SHADOWBITE_03_02"

"","","","","DIA_ARENAMASTER_TYLERREADY"
"Romulus","","Ich bin bereit für einen weiteren Kampf!                                                                                                                     ","DIA_ARENAMASTER_TYLERREADY_15_01"
"Arena manager","Nahmadi wartet in der Arena auf dich, viel Glück.                                                                                                                     ","DIA_ARENAMASTER_TYLERREADY_03_02"

"","","","","DIA_ARENAMASTER_DAJHAJS"
"Romulus","","Ich möchte die Belohnung für den Kampf abholen.                                                                                                                     ","DIA_ARENAMASTER_DAJHAJS_15_01"
"Arena manager","Wie du meinst.                                                                                                                     ","DIA_ARENAMASTER_DAJHAJS_03_02"

"","","","","DIA_ARENAMASTER_HAHACOZATYP"
"Arena manager","Wie ich sehe, ist das Gold für dich am wichtigsten.                                                                                                                     ","DIA_ARENAMASTER_HAHACOZATYP_03_01"
"Romulus","","Worauf du dich beziehst.                                                                                                                     ","DIA_ARENAMASTER_HAHACOZATYP_15_02"
"Arena manager","Willst du wirklich diese unschuldigen, ungerecht behandelten Menschen töten? Du bist ein Monster!                                                                                                                     ","DIA_ARENAMASTER_HAHACOZATYP_03_03"
"Romulus","","Beruhige dich.                                                                                                                     ","DIA_ARENAMASTER_HAHACOZATYP_15_04"

"","","","","DIA_ARENAMASTER_PIZDA"
"Romulus","","Ich möchte die versprochenen 1000 Goldstücke abholen.                                                                                                                     ","DIA_ARENAMASTER_PIZDA_15_01"
"Arena manager","Bitte sehr, speziell von Proxemo!                                                                                                                     ","DIA_ARENAMASTER_PIZDA_03_02"

"","","","","DIA_ARENAMASTER_IMREADYZNOWU"
"Romulus","","Ich bin bereit für einen weiteren Kampf!                                                                                                                     ","DIA_ARENAMASTER_IMREADYZNOWU_15_01"
"Arena manager","Dann rein in die Arena. Gladiator Ultram wartet!                                                                                                                     ","DIA_ARENAMASTER_IMREADYZNOWU_03_02"

"","","","","DIA_ARENAMASTER_AAAAAA"
"Romulus","","Ich möchte meine Belohnung für Ultram abholen.                                                                                                                     ","DIA_ARENAMASTER_AAAAAA_15_01"
"Arena manager","Wie du meinst.                                                                                                                     ","DIA_ARENAMASTER_AAAAAA_03_02"

"","","","","DIA_ARENAMASTER_DAWAJMIGOOO"
"Romulus","","Ich bin bereit für meinen siebten Kampf.                                                                                                                     ","DIA_ARENAMASTER_DAWAJMIGOOO_15_01"
"Arena manager","Dann rein in die Arena. Stelhard wartet bereits auf dich.                                                                                                                     ","DIA_ARENAMASTER_DAWAJMIGOOO_03_02"

"","","","","DIA_ARENAMASTER_DAWAJHAJSCWELU"
"Romulus","","Ich möchte die Belohnung für den Kampf abholen.                                                                                                                     ","DIA_ARENAMASTER_DAWAJHAJSCWELU_15_01"
"Arena manager","Hier ist natürlich deine Zahlung.                                                                                                                     ","DIA_ARENAMASTER_DAWAJHAJSCWELU_03_02"

"","","","","DIA_ARENAMASTER_CYCKIPOMPA"
"Romulus","","Ich bin bereit für einen weiteren Kampf!                                                                                                                     ","DIA_ARENAMASTER_CYCKIPOMPA_15_01"
"Arena manager","Das ist großartig. Dein Gegner wartet bereits auf dich.                                                                                                                     ","DIA_ARENAMASTER_CYCKIPOMPA_03_02"

"","","","","DIA_ARENAMASTER_HAJSSZMATO"
"Romulus","","Ich möchte die Belohnung für den Kampf abholen.                                                                                                                     ","DIA_ARENAMASTER_HAJSSZMATO_15_01"
"Arena manager","Wie du meinst.                                                                                                                     ","DIA_ARENAMASTER_HAJSSZMATO_03_02"

"","","","","DIA_ARENAMASTER_HAHAALELAMUS"
"Arena manager","Oh, ich sehe, es geht dir nicht gut, huh?                                                                                                                     ","DIA_ARENAMASTER_HAHAALELAMUS_03_01"
"Romulus","","Schon gut. Ich werde diesen Gegner trotzdem zertrümmern.                                                                                                                     ","DIA_ARENAMASTER_HAHAALELAMUS_15_02"
"Arena manager","Dann viel Glück.                                                                                                                     ","DIA_ARENAMASTER_HAHAALELAMUS_03_03"
"Arena manager","Bereit für einen weiteren Kampf?                                                                                                                     ","DIA_ARENAMASTER_HAHAALELAMUS_03_04"
"Romulus","","Natürlich, wie immer.                                                                                                                     ","DIA_ARENAMASTER_HAHAALELAMUS_15_05"

"","","","","DIA_ARENAMASTER_DAWAJBABE"
"Romulus","","Ich möchte die Belohnung für den Kampf abholen.                                                                                                                     ","DIA_ARENAMASTER_DAWAJBABE_15_01"
"Arena manager","Hier hast du es. Dir bleibt nur noch, gegen den Champion zu kämpfen, das habe ich nicht erwartet.                                                                                                                     ","DIA_ARENAMASTER_DAWAJBABE_03_02"

"","","","","DIA_DAJRADEPLS_WIECWALKAZBOSSEM"
"Arena manager","Wir haben gewartet. Kämpfe um den Titel des Champions der Arena.                                                                                                                     ","DIA_DAJRADEPLS_WIECWALKAZBOSSEM_03_01"
"Arena manager","Als ich dich zum ersten Mal sah, hatte ich absolut nicht erwartet, dass du hier irgendetwas bedeuten würdest, aber jetzt…                                                                                                                     ","DIA_DAJRADEPLS_WIECWALKAZBOSSEM_03_02"
"Romulus","","Beurteile ein Buch nicht nach seinem Einband, das habe ich dir wahrscheinlich schon oft gesagt.                                                                                                                     ","DIA_DAJRADEPLS_WIECWALKAZBOSSEM_15_03"
"Arena manager","(lacht) Ja, das will ich meinen! Betritt die Arena, Hermes wird bald hier sein.                                                                                                                     ","DIA_DAJRADEPLS_WIECWALKAZBOSSEM_03_04"

"","","","","DIA_Arenamaster_Deathsentence"
"Arena manager","Du kommst zu spät zum Kampf. Du weißt was das bedeutet.                                                                                                                     ","DIA_Arenamaster_Deathsentence_03_01"

"","","","","DIA_ARENAMASTER_NAARENKEPOFLAMME"
"Arena manager","An Mut mangelt es dir nicht. Es ist gut für dich, dass es kein Kampf auf Leben und Tod ist.                                                                                                                     ","DIA_ARENAMASTER_NAARENKEPOFLAMME_03_01"
"Arena manager","Betritt die Arena.                                                                                                                     ","DIA_ARENAMASTER_NAARENKEPOFLAMME_03_02"

"","","","","DIA_ARENAMASTER_FLAMMAREWARD"
"Arena manager","Der Kampf würde jedoch anders aussehen, wenn ihr auf Leben und Tod kämpfen würdet.                                                                                                                     ","DIA_ARENAMASTER_FLAMMAREWARD_03_01"
"Romulus","","Danke.                                                                                                                     ","DIA_ARENAMASTER_FLAMMAREWARD_15_02"
"Arena manager","Was bist Du hier? Bist du wegen eines Trostpreises gekommen?                                                                                                                     ","DIA_ARENAMASTER_FLAMMAREWARD_03_03"
"Arena manager","Sei froh, dass du lebst!                                                                                                                     ","DIA_ARENAMASTER_FLAMMAREWARD_03_04"

"","","","",""

